post_ID,platform,content,timestamp,sentiment_score,category
7133,Instagram,Found dirt in the fresh spinach bundle.,2025-01-31 12:13:21.377054,-0.84,Groceries
7134,Instagram,"The dress is fine, nothing too impressive.",2025-01-07 22:11:30.324299,0.0,Clothing
7135,LinkedIn,Browsing through different types of cooking oils.,2025-03-06 15:34:25.378650,0.0,Groceries
7136,Instagram,Reviewing basic concepts in database management.,2025-03-18 05:16:43.982946,0.0,Education
7137,Twitter,My sleep quality has declined.,2025-03-13 07:20:36.480833,-0.61,Health
7138,Facebook,"Perfect fitting, love the slim cut!",2025-01-25 16:10:09.943733,0.59,Clothing
7139,Facebook,Poor fabric quality for the price.,2025-01-20 04:19:33.810565,-0.77,Clothing
7140,Twitter,Python automation scripts make life easier.,2025-03-07 02:48:01.745497,0.61,Education
7141,Twitter,The service was quick and efficient.,2025-03-19 00:25:04.384561,0.59,Dining
7142,LinkedIn,"Tried the chef’s special, absolutely delicious.",2025-02-02 05:10:10.509427,0.98,Dining
7143,Twitter,Feeling confused about AI model optimizations.,2025-03-14 11:52:18.845435,-0.57,Education
7144,Instagram,The guided tour covered all major attractions.,2025-03-04 09:22:18.360544,0.0,Travel
7145,Instagram,Regular cardio improved my endurance.,2025-01-03 13:00:29.237311,0.59,Health
7146,Instagram,The ambiance was too loud and chaotic.,2025-01-14 20:01:46.511796,-0.97,Dining
7147,Instagram,Disappointed with the battery life of the smartphone.,2025-01-14 13:36:57.689964,-0.73,Electronics
7148,LinkedIn,The narrative of the movie was compelling.,2025-01-02 05:50:53.428484,0.72,Entertainment
7149,Instagram,The smartwatch fails to sync with my phone.,2025-01-17 11:15:19.737819,-0.62,Electronics
7150,LinkedIn,Learning the fundamentals of blockchain.,2025-02-02 16:01:30.816992,0.0,Education
7151,Twitter,Difficulty understanding data structures.,2025-01-29 01:32:24.280013,-0.76,Education
7152,Instagram,Embracing healthy habits one step at a time.,2025-02-20 21:34:12.229592,0.91,Health
7153,LinkedIn,The service was slow and disappointing.,2025-02-21 00:59:05.413522,-0.77,Dining
7154,Twitter,The series had its moments but lacked consistency.,2025-02-14 18:01:08.723246,0.0,Entertainment
7155,LinkedIn,Participating in online debate forums sharpens thinking.,2025-02-05 18:05:28.245435,0.59,Education
7156,LinkedIn,Noticed minor differences from the image.,2025-03-01 12:52:07.649759,0.0,Clothing
7157,Facebook,Loved the vibrant street markets in Morocco.,2025-02-11 06:59:03.160711,0.86,Travel
7158,Facebook,My sleep quality has declined.,2025-01-12 13:08:18.965476,-0.91,Health
7159,LinkedIn,The comedy skit had a few laughs but was average.,2025-03-22 06:15:16.567411,0.0,Entertainment
7160,LinkedIn,Smart home system crashes during updates.,2025-01-23 10:49:36.132656,-0.96,Electronics
7161,LinkedIn,The dining area was clean but lacked charm.,2025-03-19 15:56:20.266423,0.0,Dining
7162,Facebook,Reading about the advantages of smart locks.,2025-01-28 10:59:12.217624,0.0,Electronics
7163,Facebook,Struggling to complete weekly assignments.,2025-01-25 22:08:34.063924,-0.63,Education
7164,Instagram,The burgers were juicy and delicious.,2025-01-06 00:15:58.913135,0.95,Dining
7165,LinkedIn,"Checked the stitching, seems fine.",2025-03-16 05:27:36.282655,0.0,Clothing
7166,Instagram,My new dress is both stylish and comfy.,2025-01-01 09:26:12.769984,0.94,Clothing
7167,Twitter,The stand-up comedian was absolutely hilarious.,2025-03-11 00:06:34.128905,0.56,Entertainment
7168,Twitter,The sightseeing trip was too rushed.,2025-02-17 04:51:17.172566,-0.53,Travel
7169,Twitter,Looked into cold-pressed oils for cooking.,2025-01-05 06:23:49.298844,0.0,Groceries
7170,Twitter,Health check-up went as expected.,2025-01-06 02:33:23.348670,0.0,Health
7171,Twitter,Great cinematography in the new thriller.,2025-01-04 07:53:39.328076,0.66,Entertainment
7172,Facebook,Exploring cloud technologies for hands-on practice.,2025-01-08 19:16:33.758401,0.0,Education
7173,LinkedIn,Body feels more agile after practicing Pilates.,2025-02-12 23:17:37.081055,0.68,Health
7174,Instagram,Found the perfect formal attire for office meetings.,2025-03-09 06:11:59.026440,0.81,Clothing
7175,LinkedIn,Fitness routine feels monotonous.,2025-01-06 10:30:19.309885,-0.85,Health
7176,Instagram,The dress shrank after one wash.,2025-02-06 04:17:34.486614,-0.59,Clothing
7177,Twitter,The crime series had interesting characters but a weak plot.,2025-02-09 19:48:54.824299,0.0,Entertainment
7178,LinkedIn,Meal prepping feels like a chore.,2025-03-23 21:14:12.884495,-0.84,Health
7179,Instagram,Daily stretching reduced back pain.,2025-02-25 15:32:01.339638,0.66,Health
7180,LinkedIn,The movie was okay but nothing extraordinary.,2025-01-01 17:51:00.886675,0.0,Entertainment
7181,Instagram,The volcano hike was poorly guided.,2025-03-20 15:08:42.925939,-0.55,Travel
7182,Facebook,Feeling demotivated with slow progress.,2025-03-06 18:29:12.153962,-0.9,Health
7183,Facebook,The coat lining ripped after a few wears.,2025-02-20 06:21:51.359697,-0.97,Clothing
7184,LinkedIn,"The wait time was minimal, even during rush hours.",2025-01-20 13:28:34.821774,0.65,Dining
7185,LinkedIn,The staff was knowledgeable and helpful.,2025-03-01 02:13:47.498393,0.91,Dining
7186,Instagram,"Checked the stitching, seems fine.",2025-03-19 09:41:54.593558,0.0,Clothing
7187,Instagram,"The neckline is too tight, feels suffocating.",2025-01-13 11:42:54.521343,-0.5,Clothing
7188,Twitter,Delving into AI bias mitigation techniques.,2025-03-09 18:39:49.589369,0.98,Education
7189,Twitter,Difficulty managing multiple learning paths.,2025-03-20 19:02:53.836519,-0.94,Education
7190,LinkedIn,Great deals on smart home devices this season.,2025-01-01 23:12:26.656505,0.56,Electronics
7191,Facebook,My new power bank is super reliable for trips.,2025-01-28 23:09:03.236639,0.61,Electronics
7192,Instagram,Trying to balance work and health.,2025-01-27 04:34:50.642678,0.0,Health
7193,Instagram,Feeling unprepared for technical interviews.,2025-01-08 23:43:17.610329,-0.57,Education
7194,Twitter,"Attended a webinar, learned a few new things.",2025-03-11 03:41:55.547562,0.0,Education
7195,Facebook,The embroidery looks neat but not extraordinary.,2025-01-13 22:36:24.681446,0.0,Clothing
7196,Facebook,Supplements not showing any positive impact.,2025-01-27 02:06:23.649535,-0.85,Health
7197,Twitter,The trousers are too short despite ordering correct length.,2025-03-24 06:59:17.684006,-0.77,Clothing
7198,LinkedIn,Trying out different data visualization tools.,2025-01-20 06:42:46.291997,0.0,Education
7199,Facebook,Feeling tired even after restful sleep.,2025-02-07 03:17:53.042080,-0.56,Health
7200,LinkedIn,The variety in the menu was impressive.,2025-02-01 02:35:12.534153,0.92,Dining
7201,Facebook,The ambiance was nice but a bit too noisy.,2025-02-22 09:12:33.130665,0.0,Dining
7202,Instagram,Irregular meal timings affecting my metabolism.,2025-03-01 13:57:14.372551,-0.9,Health
7203,LinkedIn,The fantasy world felt real and magical.,2025-01-31 18:10:46.881313,0.87,Entertainment
7204,Facebook,Started exploring a new learning platform.,2025-01-10 03:33:48.214111,0.0,Education
7205,Instagram,Trying out different data visualization tools.,2025-02-20 10:42:23.097843,0.0,Education
7206,LinkedIn,Experimenting with REST API development.,2025-01-18 15:36:27.235132,0.0,Education
7207,LinkedIn,The VR graphics were impressive but lacked realism.,2025-01-17 14:56:53.090393,0.0,Entertainment
7208,LinkedIn,Stress eating is difficult to manage.,2025-03-16 17:39:47.734520,-0.51,Health
7209,Instagram,The sports t-shirt fits well but fabric is average.,2025-02-12 15:40:35.824919,0.0,Clothing
7210,LinkedIn,Delay in notifications from my smart assistant.,2025-03-16 06:37:39.732401,-0.6,Electronics
7211,Instagram,"Upgraded my router, internet speed has improved.",2025-02-16 01:07:27.037037,0.95,Electronics
7212,Twitter,Thrilled with the smooth and silky feel of the fabric.,2025-02-26 15:19:39.056773,0.82,Clothing
7213,Facebook,"Bought a robot vacuum, keeping the house spotless!",2025-03-20 02:04:52.538840,0.94,Electronics
7214,Twitter,Experiencing anxiety about career prospects.,2025-01-19 21:43:54.557984,-0.75,Education
7215,Twitter,The acting was good but lacked emotional depth.,2025-01-23 04:36:23.131786,0.0,Entertainment
7216,Instagram,The formal shirt wrinkles too easily.,2025-01-04 02:25:04.362399,-0.63,Clothing
7217,Twitter,Action camera battery drains too quickly.,2025-02-19 22:20:27.607801,-0.87,Electronics
7218,LinkedIn,The burger was overcooked and tasteless.,2025-01-06 02:06:50.740220,-0.69,Dining
7219,Twitter,Difficulty staying focused in virtual classes.,2025-02-04 09:32:59.382368,-0.86,Education
7220,LinkedIn,The adventure park lacked variety.,2025-01-05 23:39:48.992892,-0.79,Travel
7221,Facebook,Found an amazing variety of probiotics.,2025-02-21 07:49:53.446704,0.81,Groceries
7222,Instagram,Signed up for a time management course.,2025-02-23 10:19:19.685107,0.0,Education
7223,Twitter,The hotel stay was comfortable but not luxurious.,2025-02-03 16:41:14.592659,0.0,Travel
7224,Instagram,Switching between high and low-impact workouts.,2025-01-29 09:38:40.606508,0.0,Health
7225,LinkedIn,Struggling to apply theoretical knowledge.,2025-03-06 20:28:31.079914,-0.85,Education
7226,Facebook,The service was prompt but not memorable.,2025-02-21 06:58:01.877150,0.0,Dining
7227,Twitter,Projector image quality is poor at night.,2025-03-11 20:55:10.363867,-0.76,Electronics
7228,Instagram,Feeling exhausted after workout sessions.,2025-01-21 19:29:45.129039,-0.89,Health
7229,LinkedIn,The table was dirty when we arrived.,2025-02-08 10:47:51.934623,-0.89,Dining
7230,Twitter,Checked shelf life of perishable items.,2025-03-12 09:59:58.862547,0.0,Groceries
7231,Facebook,The wildlife sanctuary visit was disappointing.,2025-03-19 03:54:19.782891,-0.55,Travel
7232,Instagram,My new laptop is overheating constantly.,2025-03-10 17:55:19.202681,-0.66,Electronics
7233,LinkedIn,The dance performance was mesmerizing.,2025-01-26 11:08:03.444136,0.96,Entertainment
7234,LinkedIn,The award show had its highlights but felt long.,2025-03-20 12:54:34.415176,0.0,Entertainment
7235,Facebook,The guided tour covered all major attractions.,2025-01-09 09:49:16.018883,0.0,Travel
7236,Twitter,The acting was stiff and unconvincing.,2025-01-03 08:41:36.209117,-0.61,Entertainment
7237,Instagram,The dessert was stale and disappointing.,2025-01-03 23:23:58.776533,-0.58,Dining
7238,Instagram,Weightlifting is making me feel stronger.,2025-02-12 21:28:01.770967,0.73,Health
7239,Facebook,The seams are poorly stitched.,2025-03-06 19:15:33.372115,-0.66,Clothing
7240,Instagram,Tried out a coding challenge platform.,2025-01-08 21:17:59.462481,0.0,Education
7241,Facebook,The sightseeing tour was well-planned.,2025-03-09 02:36:13.361389,0.0,Travel
7242,Instagram,Looked at the calorie content of my favorite snacks.,2025-02-02 15:16:53.156088,0.0,Groceries
7243,Instagram,Attempted a new diet but not sure of results.,2025-03-19 05:49:18.538472,0.0,Health
7244,Instagram,The photography tour captured some great shots.,2025-02-20 14:20:21.230911,0.0,Travel
7245,LinkedIn,"The coat looks good, unsure about durability.",2025-02-08 15:09:19.646030,0.0,Clothing
7246,Twitter,The kayaking experience was chaotic.,2025-01-14 22:38:37.346193,-0.69,Travel
7247,Twitter,"Attended a webinar, learned a few new things.",2025-01-28 17:49:05.319086,0.0,Education
7248,LinkedIn,Compared packaging quality of pantry staples.,2025-02-27 21:51:10.351740,0.0,Groceries
7249,Instagram,Checked out the specs of the latest smartphone.,2025-02-15 16:01:52.595222,0.0,Electronics
7250,Facebook,Loved the vibrant street markets in Morocco.,2025-03-10 17:16:25.736298,0.93,Travel
7251,Instagram,The crime series lacked originality.,2025-03-21 06:53:14.894706,-0.58,Entertainment
7252,Facebook,Exploring different portable charger options.,2025-02-10 15:55:16.402940,0.0,Electronics
7253,Instagram,The meal took too long to arrive.,2025-01-26 16:51:10.689489,-1.0,Dining
7254,Instagram,The wildlife safari had its moments.,2025-02-07 04:32:17.170332,0.0,Travel
7255,LinkedIn,The series lost its charm midway.,2025-02-18 02:12:15.647569,-0.62,Entertainment
7256,Instagram,Thrilled with the elegance of the evening gown.,2025-03-19 20:02:45.395140,0.69,Clothing
7257,LinkedIn,Missed course updates due to distractions.,2025-03-01 15:20:26.044197,-0.76,Education
7258,Instagram,My new wireless mouse works flawlessly.,2025-01-26 11:58:31.311034,0.69,Electronics
7259,LinkedIn,The seafood had a strange odor.,2025-01-12 23:16:28.565713,-0.56,Dining
7260,LinkedIn,Difficulty understanding data structures.,2025-03-17 04:25:20.268185,-0.59,Education
7261,Instagram,Considering options for a digital photo frame.,2025-01-06 06:02:56.594932,0.0,Electronics
7262,Instagram,The plot twists kept me hooked till the end.,2025-01-27 11:44:12.464577,0.66,Entertainment
7263,LinkedIn,The underwater diving felt rushed and unsafe.,2025-01-09 12:03:43.830620,-0.76,Travel
7264,LinkedIn,Struggling to apply theoretical knowledge.,2025-01-25 13:26:56.361421,-0.62,Education
7265,Twitter,The ambiance was suffocatingly hot.,2025-01-23 16:30:43.504978,-0.63,Dining
7266,Instagram,Difficulty understanding data structures.,2025-01-22 09:45:49.047066,-0.74,Education
7267,Instagram,The chef’s special was okay but not exceptional.,2025-01-09 16:07:15.774900,0.0,Dining
7268,Facebook,Hackathon participation led to mental exhaustion.,2025-01-27 20:23:46.475323,-0.84,Education
7269,Twitter,The crime drama had a predictable storyline.,2025-01-07 00:10:38.471240,0.0,Entertainment
7270,Twitter,The visuals in the movie felt outdated.,2025-03-02 19:10:54.072905,-0.99,Entertainment
7271,LinkedIn,Healthy smoothies had an odd aftertaste.,2025-01-28 02:06:29.872332,-0.63,Groceries
7272,LinkedIn,Struggling to reduce screen time before bed.,2025-03-20 02:33:13.393521,-0.81,Health
7273,Twitter,Thrilled with the smooth and silky feel of the fabric.,2025-02-08 16:21:10.311360,0.88,Clothing
7274,LinkedIn,Packaged hummus was sour and spoiled.,2025-02-24 18:57:29.803554,-0.87,Groceries
7275,LinkedIn,The chef’s special was okay but not exceptional.,2025-02-11 11:50:09.137574,0.0,Dining
7276,Instagram,Fresh herbs make my recipes flavorful.,2025-03-16 00:30:05.421812,0.6,Groceries
7277,Facebook,Procrastination is affecting my productivity.,2025-01-13 17:00:46.012563,-0.83,Education
7278,Facebook,Checking compatibility for smart home devices.,2025-03-04 18:24:26.079376,0.0,Electronics
7279,LinkedIn,The storyline was predictable but engaging.,2025-02-01 20:38:12.974077,0.0,Entertainment
7280,Instagram,Vegetables wilted after just one day.,2025-01-02 18:47:16.286781,-0.55,Groceries
7281,Facebook,The thriller had suspense but felt rushed.,2025-03-05 05:59:36.776907,0.0,Entertainment
7282,Facebook,The cultural festival was lively and vibrant.,2025-01-30 20:53:12.959773,0.73,Travel
7283,Twitter,The movie was too slow and boring.,2025-01-06 10:43:27.776164,-0.71,Entertainment
7284,LinkedIn,Delving into blockchain applications.,2025-03-23 19:14:30.475340,0.8,Education
7285,LinkedIn,The pasta was fine but lacked seasoning.,2025-01-16 21:57:40.003994,0.0,Dining
7286,Facebook,The dining area was clean but lacked charm.,2025-02-03 07:03:08.793603,0.0,Dining
7287,Facebook,Lost 5 kgs through consistent exercise.,2025-03-22 11:04:40.042343,0.75,Health
7288,Instagram,Started exploring a new learning platform.,2025-01-28 05:37:40.548694,0.0,Education
7289,LinkedIn,New portable speakers deliver impressive sound.,2025-01-09 04:14:02.538703,0.55,Electronics
7290,Instagram,The fabric irritated my skin.,2025-02-14 07:50:12.522855,-0.62,Clothing
7291,LinkedIn,The beach was relaxing but crowded.,2025-02-01 21:33:13.144756,0.0,Travel
7292,Facebook,The VR experience was underwhelming.,2025-03-16 23:49:21.519026,-0.65,Travel
7293,Twitter,New gaming laptop handles all games smoothly.,2025-03-17 06:20:42.508836,0.89,Electronics
7294,LinkedIn,The guided tour covered all major attractions.,2025-01-09 22:17:02.101243,0.0,Travel
7295,Instagram,Battery life of the fitness tracker is disappointing.,2025-02-14 03:25:30.073375,-0.51,Electronics
7296,LinkedIn,The jungle camping was unsafe and poorly managed.,2025-03-19 01:44:09.783165,-0.61,Travel
7297,Facebook,The portions were inconsistent.,2025-01-10 03:19:36.992477,-0.93,Dining
7298,Instagram,Missed project reviews due to poor time management.,2025-02-21 00:26:37.483976,-0.63,Education
7299,Facebook,The woolen coat keeps me warm and stylish.,2025-01-14 16:19:25.164142,0.69,Clothing
7300,Instagram,The jacket looks nothing like the pictures.,2025-02-24 05:23:45.519099,-0.94,Clothing
